2023-10-24 5:30:59 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:17 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:21 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:26 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:31 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:32 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:33 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:34 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:35 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:36 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:37 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:38 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:39 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:40 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:47 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:47 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:31:47 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "variant_price" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "variant_price" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "variant_price" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "variant_price" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "variant_price" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "variant_price" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "variant_price" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:33:04 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 5:37:20 - PHP Warning:  Undefined array key "tax_class_id" in /Users/simonfroggatt/Sites/totalsafetygroup_stores/catalog/controller/tsg/product_variants.php on line 95
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 113
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 113
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 113
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 113
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 113
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 113
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 113
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 113
2023-10-24 6:04:33 - PHP Warning:  Array to string conversion in /Users/simonfroggatt/Sites/totalsafetygroup_stores/system/storage/cache/template/d5/d515c9f16f996bb5235f7d3462aa73c1.php on line 109
